anime_id,name,genre,type,episodes,rating,members
32149,Tatsunoko Pro x Peeping Life,"Comedy, Slice of Life",ONA,2,5.00,75
29425,Teach,"Adventure, Kids, Music",TV,4,7.00,43
26269,Tegami,"Drama, Historical, Kids",OVA,1,7.00,72
30012,Tekusuke Monogatari,Historical,Movie,1,4.00,89
32585,Telemonster,Adventure,TV,Unknown,8.50,32
29669,Ten,Dementia,Movie,1,4.44,82
33822,Ten ni Yaka Reru: E ni Yoru Shougen,"Drama, Historical",OVA,1,7.00,20
31861,Tenchi Muyou! Ryououki 4th Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,4,8.00,1602
5986,Tengai Makyou: Jiraiya Oboro-hen,"Adventure, Fantasy",OVA,2,6.85,158
32812,TeNiOE,Music,Music,1,4.86,79
5922,Tenjouhen: Utsunomiko,"Adventure, Demons, Fantasy",Movie,1,6.90,271
26273,Tenka wo Mezashita Sannin no Bushou,"Drama, Historical, Kids, Samurai",OVA,1,7.67,52
26239,Tenki ni Naare,"Drama, Historical, Kids, Space",OVA,1,7.75,47
32167,Tenkousei wa Uchuujin,"Kids, Music",Music,1,4.09,57
24619,Tenkuu Senki Shurato Recaps,"Action, Fantasy, Magic, Shounen",Special,2,6.53,165
29457,Tenrankai de Atta Onnanoko,"Kids, Music",Music,1,4.53,78
25987,Tensai Bakavon: Yomigaeru Flanders no Inu,"Comedy, Parody",Movie,1,5.75,135
18907,Tensai Eri-chan Kingyo wo Tabeta,"Comedy, Kids, Slice of Life",Movie,1,4.50,60
2930,Tensai? Dr. Hamax,Comedy,TV,12,4.33,88
32732,Teo the Magic Planet Pilot,"Adventure, Fantasy",Special,1,4.27,42
23723,Teppen,"Action, Comedy",OVA,2,4.69,86
33077,Terajima-chou Kidan: Ginnagashi,Historical,OVA,1,7.00,34
29856,Tetopettenson,"Kids, Music",Music,1,3.51,83
11681,Tetsu no Ko Kanahiru,Fantasy,Movie,1,6.75,67
19445,Tetsujin 28-gou Gao!,"Mecha, Slice of Life",TV,151,7.33,137
27993,Tetsujin 28-gou: Tanjou-hen,"Adventure, Mecha, Sci-Fi, Shounen",Special,1,5.08,90
7982,Tetsuro no Kanata,Adventure,OVA,1,5.87,340
17961,Tetsuwan Atom: Chikyuu Saigo no Hi,"Mecha, Sci-Fi",Movie,1,5.84,280
29151,Tezuka Osamu Monogatari,Historical,ONA,10,4.86,69
30582,"That&#039;s Hanakappa Musical: Pan to Gohan, Docchi nano!?","Comedy, Kids, Music",Movie,1,5.20,51
23915,The Adventures of Hello Kitty &amp; Friends,"Fantasy, Kids",TV,52,5.08,117
22065,The Adventures of T-Rex,"Action, Adventure, Comedy, Kids",TV,52,5.90,84
7629,The Arari Show,"Comedy, Drama, Slice of Life",TV,26,6.50,78
5943,The Aurora: Umi no Aurora,"Adventure, Sci-Fi",Movie,1,5.60,140
7459,The Collected Animations of ICAF (2001-2006),"Fantasy, Mystery",OVA,16,5.57,146
25149,The Deer&#039;s Bell,Kids,Movie,1,6.57,74
12401,The Gakuen Choujo-tai,"Action, Demons, Shoujo, Super Power",OVA,1,4.85,162
8524,The Kabocha Wine: Nita no Aijou Monogatari,"Comedy, Romance, School, Slice of Life",Movie,1,6.77,200
31892,The Legend of Huainanzi,"Adventure, Fantasy, Historical",TV,26,5.75,90
31893,The Legend of Huainanzi 2nd Season,"Adventure, Fantasy, Historical",TV,26,7.00,57
7955,The Marshmallow Times,Slice of Life,TV,52,7.09,216
18919,The Midnight★Animal,"Action, Seinen, Supernatural",ONA,12,3.29,195
9416,The Monkey King and the Fruit of Immortality,Adventure,Movie,1,6.53,148
9417,The Monkey King Conquers the Demon,Adventure,Movie,1,6.67,122
29501,The Night Game: Neko no Sakusen,"Kids, Sports",Special,1,4.74,74
9949,The Olympic Adventures of Fuwa,Comedy,TV,100,6.17,76
4621,The Olympic Challenge,"Drama, Sports",Movie,1,6.23,93
7844,The Place Where We Were,Dementia,Movie,1,6.15,195
9956,The Primitives: Bongo and Grunge,Comedy,TV,52,5.50,58
15399,The Siamese: First Mission,Action,Movie,1,5.85,127
32593,The Snack World,"Adventure, Comedy, Fantasy, Kids",Movie,1,4.64,84
8081,The Story of Mr. Sorry,"Comedy, Fantasy, Horror",Movie,1,5.63,188
16746,The War of Great Monsters,"Action, Shounen, Supernatural",Movie,1,3.89,65
8189,The World of Golden Eggs,"Comedy, Parody",TV,26,6.38,313
31259,Thunder,Dementia,Movie,1,3.93,115
29369,Tick &amp; Tack,"Fantasy, Kids",TV,10,5.50,41
27839,Ticonderonga no Iru Umi,"Drama, Historical, Kids",OVA,1,8.33,59
30537,Tiger &amp; Bunny: Too Many Cooks Spoil the Broth,"Action, Comedy, Mystery, Super Power",Special,1,6.06,1111
28591,Timbre A to Z,Music,ONA,26,3.98,188
33887,Time for Christmas,Music,Music,1,4.52,42
20111,Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen,"Adventure, Sci-Fi",OVA,1,6.00,69
12529,Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,"Action, Adventure",Special,1,5.46,83
19049,Tobe! Pegasus Kokoro no Goal ni Shoot,"School, Sports",Movie,1,5.75,76
19991,Tobidase! Bacchiri,"Comedy, Kids, Mystery",TV,132,7.63,72
20125,Tobidase! Machine Hiryuu,"Cars, Comedy, Parody, Shounen",TV,21,5.17,76
30928,Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen,"Drama, Kids",OVA,1,4.00,38
26339,Tobidashicha dame!,"Drama, Kids",OVA,1,6.50,44
24803,Tobidasu Ehon 3D,Kids,Movie,1,5.33,42
31055,Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix,"Music, School, Shoujo, Slice of Life",Movie,1,7.22,394
26149,Tobiuo no Boy wa Byouki Desu,"Fantasy, Historical, Kids",Movie,1,7.75,41
8539,Toilet no Hanako-san,Horror,Movie,1,5.87,224
30036,Tokai no Butchy,"Music, Romance",Movie,1,6.36,64
17201,Toki no Daichi: Hana no Oukoku no Majo,"Adventure, Fantasy",OVA,3,6.00,71
19513,Toki-iro Kaima,"Horror, Shounen",OVA,4,5.13,97
23407,Toki: Kono Hoshi no Mirai wo Mitsumete,"Drama, Historical",Special,2,5.57,60
32799,Tokio Heidi: Mainichi no Kodomo Uta,"Kids, Music",OVA,1,5.00,44
29473,Toko-chan Chokkin,"Adventure, Historical, Kids, Slice of Life",TV,3,6.67,37
26275,Tokugawa Iemitsu to Edo Bakufu,"Drama, Historical, Kids, Samurai",OVA,1,6.33,50
33525,Tokyo 2164,Sci-Fi,ONA,1,3.27,59
29780,Tokyo Fantasia,"Dementia, Music",Movie,1,5.04,95
33533,Tokyo Onlypic,"Comedy, Parody, Sports",Movie,1,6.33,29
30408,Tokyo SOS,,Movie,1,2.72,87
33884,Tokyu Plaza Ginza Open,Slice of Life,Special,1,5.00,45
25069,Tom Sawyer no Bouken Specials,"Adventure, Drama, Historical, Slice of Life",Special,2,6.16,133
13457,Tomodachi 8-nin,Comedy,TV,Unknown,5.42,125
29209,Tomodachi de Iyou ne,"Kids, Slice of Life",TV,26,7.50,40
26287,Tomoko-chan to Watashi,"Comedy, Kids, School",OVA,1,6.80,52
10242,Ton-Ton Atta to Niigata no Mukashibanashi,Comedy,TV,13,6.54,63
20233,Tonari no Tamageta-kun,"Comedy, Sci-Fi",TV,60,6.33,95
9825,Tonari no Tokoro,Comedy,OVA,1,6.78,126
6730,Tonde Mon Pe,Kids,TV,42,6.94,120
33702,Tong Zhi Zhe,"Adventure, Horror",ONA,10,6.50,85
12657,Tongari Boushi no Memole: Marielle no Housekibako,"Fantasy, Magic, Shoujo",OVA,1,6.40,185
32855,Tonight,Music,Music,1,4.85,91
30135,Topo Gigio no Botan Sensou,"Historical, Kids",Movie,1,5.00,52
23769,Toppuku Kyousou Kyoku,"Comedy, Shounen",OVA,2,5.54,63
21711,Torero Kamomiro,"Kids, Music",Music,1,3.46,103
32144,Toshi Souzou Gakubu Shoukai,Slice of Life,ONA,Unknown,5.92,127
6124,Toshishun,"Adventure, Drama, Fantasy, Historical, Supernatural",Special,1,6.30,92
5278,Totsugeki! Pappara-tai,"Action, Comedy, Romance",TV,25,6.57,255
29073,Tottori U-turn,Sports,Special,1,4.26,91
28685,Tough Guy!,"Action, Comedy",Movie,1,4.91,61
2366,Touma Kishinden Oni,Supernatural,TV,25,6.40,303
29667,Toumei Ningen,Dementia,Movie,1,4.11,97
10812,Toumei Shounen Tantei Akira,"Action, Shounen",Special,1,6.05,129
32758,Toute wa Sono Kotae,"Music, Supernatural",Music,1,3.82,83
18137,Train Heroes,Kids,TV,26,6.10,164
22131,Train Heroes Movie,Kids,Movie,1,6.25,61
25079,Trapp Ikka Monogatari Specials,"Drama, Historical, Music, Romance",Special,2,6.73,132
20087,Treasure Gaust,Game,TV,5,3.82,96
12341,Trip Trek,"Adventure, Comedy, Fantasy",ONA,4,3.64,115
21509,Trip Trek (2010),"Adventure, Comedy, Fantasy",ONA,8,5.00,73
6917,Tsuideni Tonchinkan,Comedy,TV,43,7.13,189
29649,Tsuiseki,Dementia,Movie,1,4.40,81
12905,Tsuki ga Noboru made ni,"Drama, Historical",OVA,1,5.88,133
15139,Tsuki no Miya no Oujo-sama,Kids,Movie,1,4.79,130
33691,Tsukiyo to Megane,Fantasy,Movie,1,4.67,39
32861,Tsukiyomi,Music,Music,1,4.73,86
32598,Tsukushi no Iwai,Historical,OVA,1,6.50,37
29479,Tsunagaru Animal,Kids,Special,1,5.40,39
5473,Tsuri Baka Nisshi,"Comedy, Slice of Life",TV,36,6.78,149
29929,Tsuru no Ongaeshi,Kids,Movie,1,4.56,70
28023,Tsuru no Sugomori,Kids,Movie,1,8.50,46
9175,Tsuruhime Ja!,"Comedy, Kids, Shoujo, Slice of Life",TV,49,5.54,89
12903,Tsushima Maru: Sayounara Okinawa,Historical,Movie,1,7.09,120
10943,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",Movie,1,6.73,107
6273,Tsuyu no Hito Shizuku,Historical,OVA,1,6.50,181
32646,Tsuzuki wo Kangaeru Monogatari,Drama,Special,4,5.43,39
19555,Ttoli Janggun,"Action, Drama, Shounen",Movie,1,4.70,61
32889,Tu Xia Chuanqi,"Action, Adventure, Comedy",Movie,1,5.33,50
32890,Tu Xia Zhi Qing Li Chuanshuo,"Action, Adventure, Comedy",Movie,1,6.00,57
19311,Turuturutu Narongi,"Adventure, Kids",TV,52,6.25,67
12901,TWD Express Rolling Takeoff,"Adventure, Sci-Fi",Movie,1,5.20,89
4131,Twin Bee Paradise,"Action, Adventure",OVA,4,6.66,176
23537,Two Down Full Base,"Kids, Sports",Special,1,6.38,57
12899,Ucchare Goshogawara,"Martial Arts, School, Shounen, Sports",OVA,1,5.83,152
3975,Uchi no 3 Shimai,"Comedy, Slice of Life",TV,141,6.68,265
6989,Uchuu Ace,"Action, Adventure, Sci-Fi",TV,52,6.27,154
21037,Uchuu Icchokusen,"Fantasy, Mystery, Sci-Fi, Space",Movie,1,5.63,276
29283,Uchuu Kaizoku Mito no Daibouken Pilot,"Comedy, Sci-Fi",Special,1,5.42,106
10224,Uchuu Majin Daikengou,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26,6.60,229
33086,Uchuu Neko: Mardock no Bouken,"Adventure, Comedy, Space",ONA,4,3.82,70
12897,Uchuu Patrol Hopper,"Sci-Fi, Space",TV,44,6.54,138
12887,Uchuu Shounen Soran,"Action, Adventure, Sci-Fi",TV,96,6.22,122
12895,Uchuu Shounen Soran (Movie),"Action, Adventure, Sci-Fi",Movie,1,5.67,84
19985,Uchuujin Pipi,Kids,TV,52,5.00,70
26447,Uchuusen Sagittarius Pilot,"Adventure, Sci-Fi",Special,1,5.67,78
17649,Udauda Yatteru Hima wa Nee!,"Action, Comedy, School, Shounen",OVA,2,6.36,122
19059,UFO Nitsukamatta Kodomo-tachi,Kids,OVA,1,5.42,68
10815,UFO Senshi Dai Apolon 2,"Action, Mecha, Sci-Fi",TV,21,6.08,144
16830,Uju Jeonsa Hong Gildong,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,4.58,63
18269,Ujusonyeon Kaesi,"Action, Adventure, Sci-Fi, Shounen",Movie,1,4.63,57
23641,Ukare Violin,"Fantasy, Kids",Movie,1,6.75,61
8345,Ukkari Pénélope,"Comedy, Slice of Life",TV,26,6.38,143
34078,Ukkari Pénélope (2013),"Kids, Slice of Life",TV,13,7.00,32
8346,Ukkari Pénélope OVA,Fantasy,OVA,2,5.93,100
30049,Uli Chingu Kkachi,"School, Slice of Life",Movie,1,4.91,42
30054,Uli Sai Jjang-Iya,School,Movie,1,5.00,36
10250,Ultra B,"Comedy, Super Power",TV,119,5.52,102
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,"Adventure, Comedy",Movie,1,5.54,71
25981,Ultra Dino Makera,"Action, Kids",Special,1,5.35,62
4682,Ultra Nyan 2: The Great Happy Operation,"Comedy, Kids",Movie,1,6.15,133
4681,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,"Comedy, Kids",Movie,1,6.30,277
11695,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",OVA,6,5.25,123
8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,"Kids, Space",TV,26,6.92,181
10909,Ultraman Kids: M7.8 Sei no Yukai na Nakama,"Kids, Super Power",Movie,1,5.39,118
30122,Ultraman M78 Gekijou: Love and Peace,"Comedy, Kids, Parody, Sci-Fi, Space, Super Power",Special,1,5.31,93
17621,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,"Action, Sci-Fi, Shounen, Space, Super Power",OVA,1,6.56,147
34453,Uma Musume: Pretty Derby,Action,ONA,1,6.64,75
12835,Umeboshi Denka,"Comedy, Slice of Life",TV,26,6.53,92
12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,Comedy,Movie,1,6.38,78
16253,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",Movie,1,6.38,79
30977,Umi no Koumori,"Drama, Kids",OVA,1,6.00,32
20225,Umigame to Shounen,"Drama, Historical",Special,1,6.55,90
34038,Umihiko Yamahiko,"Fantasy, Historical",Movie,1,6.00,37
32388,Undouki Kenshin Manual Taiou Taisou,Kids,Special,1,2.72,53
32580,Uniminipet,"Adventure, Fantasy",TV,26,6.75,35
6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",TV,13,3.25,300
33085,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,"Comedy, Magic",TV,13,6.20,52
29800,Urameshi Denwa,Kids,Movie,1,4.02,94
30973,Urashima Tarou (1952),Historical,Movie,1,4.58,106
29917,Uriko-hime to Amanojaku,Demons,Movie,1,4.41,71
4598,Urikupen Kyuujo-tai,"Adventure, Comedy, Kids",TV,156,5.78,141
32639,Usaband,Music,ONA,1,4.32,41
21713,Usagi no Mofy,Kids,ONA,13,5.36,72
29153,Usagi to Kame (Music),Music,Music,1,4.22,83
30931,Usagi to Kame no Koutsuu Anzen,"Drama, Fantasy, Kids",OVA,1,6.00,33
6522,Usahana: Yumemiru Ballerina,Kids,Special,7,5.76,125
30863,Usalullaby,Dementia,Movie,1,4.00,80
33787,Usamaru,Comedy,ONA,12,5.00,54
32637,Usawaltz,"Dementia, Music",ONA,1,4.67,60
12833,Ushiro no Hyakutarou,"Horror, School, Supernatural",OVA,2,5.85,89
27851,Ushiro no Seki no Ochiai-kun,"Kids, School",OVA,1,5.67,55
13303,Usogui,"Game, Psychological, Seinen",OVA,1,5.64,867
30941,Utsukushii Message,"Drama, Kids",OVA,1,8.33,37
5921,Utsunomiko,"Adventure, Demons, Fantasy",Movie,1,6.35,298
6528,Utsurun Desu.,Comedy,OVA,3,6.41,177
30131,Uwabaki Cook,Kids,TV,13,4.57,67
30605,Uwabaki Cook no Tekitou Uranai!,Comedy,TV,125,4.60,90
25599,Vampiyan Kids Promotion,"Comedy, Fantasy, Kids",Special,1,4.29,69
25597,Vampiyan Kids Specials,"Comedy, Fantasy, Kids",Special,3,6.13,77
31269,Venus,Dementia,Movie,1,3.49,97
30029,Video Ehonkan Sekai Meisaku Douwa,"Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",OVA,26,5.57,66
16832,Video Ranger 007,"Action, Adventure, Mecha",Movie,1,4.17,69
22561,Virtual Star 2000,Action,OVA,6,5.43,75
18627,Visitor,Sci-Fi,Special,1,4.27,108
33083,Wa Wa Wa Wappi-chan,Kids,TV,26,4.75,30
33084,Wa Wa Wa Wappi-chan 2nd Season,Kids,TV,26,5.67,28
24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,"Comedy, Slice of Life",Special,1,7.50,62
20145,Wagahai wa Neko de Aru,"Comedy, Historical, Slice of Life",Special,1,6.23,102
23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,"Drama, Historical, School, Slice of Life",Special,2,6.36,138
31476,Wake up!! Tamala,"Fantasy, Psychological",Movie,1,5.54,123
33124,Wakuwaku♥Nukegake Daisakusen,"Cars, Music",Music,1,4.20,59
17106,Wala! Pyeon-uijeom The Animation,Slice of Life,TV,24,5.33,90
31266,Wall,Dementia,Movie,1,3.76,95
9228,Wan Wan Chuushingura,"Action, Adventure, Drama, Fantasy",Movie,1,6.12,200
4544,Wanghu Sim Cheong,Fantasy,Movie,1,7.90,302
2708,Wankorobee,"Comedy, Fantasy, Kids",TV,26,5.71,95
12139,Wanpaku Tanteidan,"Action, Mystery",TV,35,6.56,158
6868,Wansa-kun,Comedy,TV,26,6.13,171
21161,Wansa-kun OVA,"Comedy, Kids",OVA,1,6.57,62
33916,Wanwanwan Coin,Comedy,ONA,15,4.56,37
29747,Warai no Show Gakkou,"Comedy, Kids",TV,20,6.00,38
30083,Warenai Tamago,"Comedy, Kids, Music",Music,1,4.44,74
22219,Warera Salaryman Tou,"Comedy, Slice of Life",TV,26,8.67,57
33319,Wareware no Heya,,Movie,1,8.00,15
33791,Warui no wo Taose!! Salaryman Man,"Comedy, Parody",ONA,1,5.04,74
22503,Washimo,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,10,5.92,209
29099,Washimo 2nd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,24,5.45,86
30875,Washimo 3rd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,44,5.50,69
33099,Washimo 4th Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,Unknown,5.60,64
29867,Wasurerareta Ningyou,Kids,Movie,1,4.44,94
30974,Wasurerumonka!,"Drama, Kids",OVA,1,6.00,42
29363,Watashi no Ashinaga Ojisan Specials,"Comedy, Romance, School, Shoujo, Slice of Life",Special,2,6.48,112
30085,Watashi no Kamifuusen,"Kids, Music",Music,1,4.11,76
30207,Watashi wa Tofu Desu,"Kids, Music",Music,1,4.46,55
22279,Watashitachi no Kurashi to Doboku,"Historical, Kids, Samurai",OVA,3,6.00,71
33776,"Watashitachi, Luck Logic-bu! 2","Comedy, School",ONA,Unknown,5.85,323
22711,Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz,"Comedy, Kids",OVA,1,6.17,56
9952,Wei Qi Shao Nian,"Game, Historical",TV,26,6.40,196
19839,Wei Qi Shao Nian 2,"Game, Historical",TV,26,8.22,86
12005,What&#039;s Michael?,Comedy,OVA,1,5.71,173
12039,What&#039;s Michael? (TV),Comedy,TV,45,7.13,208
12037,What&#039;s Michael? 2,Comedy,OVA,1,6.14,101
25173,Where is Mama,Kids,Movie,1,5.57,130
31925,White Tree,"Music, Romance",Music,1,5.18,104
33429,Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,Magic,ONA,1,3.68,49
15977,Winner,"Kids, Music, School, Sports",Music,1,4.76,117
31696,Witch Village Story,Slice of Life,TV,24,4.71,42
31697,Witch Village Story Specials,Slice of Life,Special,2,4.29,34
33357,Wo Jiao Bai Xiaofei,"Action, Comedy, Horror",ONA,39,7.20,163
29986,Women,Dementia,Movie,1,3.89,56
33866,Wonder,"Music, Space",Music,1,3.85,60
4088,Wonder 3,"Action, Adventure, Comedy, Sci-Fi",TV,52,6.73,260
30767,Wonder 3 Pilot,"Action, Adventure, Comedy, Sci-Fi",Special,1,6.36,63
12809,Wonder Bebil-kun,"Comedy, Fantasy",TV,30,6.78,72
12807,Wonder-kun no Hatsu Yume Uchuu Ryokou,Adventure,Special,1,5.36,90
7419,Wrestler Gundan Seisenshi Robin Jr.,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sci-Fi, Super Power",TV,50,6.32,145
33758,Wu Geng Ji,"Action, Fantasy, Historical, Martial Arts, Supernatural",ONA,Unknown,7.18,121
31701,Wu Lan Qi Qi Ge,"Historical, Kids",TV,26,6.25,54
12091,X Bomber,"Action, Adventure, Kids, Mecha, Sci-Fi, Space",TV,25,5.94,199
29133,X Bomber Pilot,"Action, Mecha, Sci-Fi, Space",Special,1,4.28,77
22757,X Maiden,"Comedy, School, Slice of Life",ONA,8,4.58,372
24839,X Maiden: Izakaya Tamaki,Comedy,ONA,7,4.21,100
5303,Xabungle Graffiti,Mecha,Movie,1,5.33,248
12799,Xevious,"Action, Adventure, Sci-Fi, Space",Movie,1,5.73,184
31150,Xi Yang Yang Yu Hui Tai Lang,"Adventure, Comedy, Kids",TV,Unknown,5.87,72
9973,Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei,"Adventure, Comedy, Kids",Movie,1,5.26,143
18491,Xi Yang Yang Yu Hui Tai Lang: Zhi Kaixin Chuang Long Nian,"Adventure, Comedy, Kids",Movie,1,5.26,103
6156,Xi Yang Yang Yu Hui Tai Lang: Zhi Niu Qi Chong Tian,"Adventure, Comedy, Kids",Movie,1,5.16,152
18489,Xi Yang Yang Yu Hui Tai Lang: Zhi Tu Nian Ding Gua Gua,"Adventure, Comedy, Kids",Movie,1,5.74,103
32230,Xi You Ji,"Adventure, Fantasy",TV,52,8.07,89
9822,Xiang Qi Master,Game,TV,26,6.33,252
32751,Xiao Men Shen,"Comedy, Fantasy",Movie,1,7.30,134
31700,Xiao Taiji,"Action, Kids, Martial Arts",TV,14,5.86,45
32933,Xiao Yeyou,"Comedy, Fantasy, Kids",ONA,1,4.00,50
30140,Xing Mao Lixian Ji Zhi Shu Fa Pian,"Adventure, Kids",TV,26,6.33,45
32807,Xiong Chu Mo,"Comedy, Kids",TV,104,5.67,39
32820,Xiong Chu Mo Zhi Chunri Dui Dui Peng,"Adventure, Comedy, Kids",TV,52,6.33,35
32819,Xiong Chu Mo Zhi Conglin Zhongdongyuan,"Comedy, Kids",TV,104,5.67,35
32821,Xiong Chu Mo Zhi Dongri Le Fantian,"Comedy, Kids",TV,52,5.67,35
32808,Xiong Chu Mo Zhi Duo Bao Qibing,"Adventure, Comedy",Movie,1,4.00,40
32818,Xiong Chu Mo Zhi Huanqiu Da Maoxian,"Comedy, Kids",TV,104,6.33,36
32809,Xiong Chumo Zhi Xueling Xiongfeng,"Adventure, Comedy",Movie,1,5.67,50
24603,Xiongmao Monogatari TaoTao,"Comedy, Fantasy, Kids",Movie,1,5.89,94
32269,Xiyue Qi Tong,"Action, Adventure, Fantasy",Movie,1,4.78,45
32270,Xiyue Qi Tong (2006),"Action, Adventure, Fantasy",Movie,1,5.38,43
31348,Xue Haizi,"Fantasy, Kids",Movie,1,6.60,51
33744,Yahabe,"Game, Shounen, Supernatural",OVA,1,5.00,34
12795,Yajikita Gakuen Douchuuki,"Adventure, Martial Arts, School, Shoujo",OVA,2,5.91,255
15815,"Yakeato no, Okashi no Ki","Drama, Kids",Special,1,6.92,88
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice &amp; Fiction","Mystery, Police, Supernatural",Special,1,5.97,190
26313,Yakusoku: Africa Mizu to Midori,"Drama, Kids",OVA,1,9.25,53
31177,Yakyuubu Aruaru,Sports,TV,3,4.00,149
10554,Yakyuukyou no Uta,"Action, Drama, Sports",TV,25,7.15,292
10563,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,"Action, Drama, Sports",Movie,1,6.35,112
20205,Yama ni Kagayaku: Guide-ken Heiji Gou,"Drama, Slice of Life",Special,1,6.20,67
30165,Yamaguchi Sanchi no Tsutomu-kun,"Kids, Music, Romance",Music,1,4.15,97
30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,"Drama, Kids",OVA,1,6.00,56
28557,Yamete! Writer Asobi: Doubutsu Mura no Shoubou-tai Shutsu Dou,"Drama, Kids",OVA,1,8.67,40
23765,Yamiyo no Jidaigeki,"Historical, Horror",Special,2,4.27,89
23767,Yamiyo no Jidaigeki (OVA),"Historical, Horror",OVA,2,4.33,74
17471,Yanase Takashi Märchen Gekijou,Kids,OVA,30,7.00,68
12793,Yanbo Ninbo Tonbo,Fantasy,TV,39,5.82,74
30116,Yancharu Moncha,Kids,TV,80,7.33,38
32642,Yanesenondo,Music,ONA,1,4.07,59
12791,Yankee Reppuu-tai,"Adventure, Drama, Shounen",OVA,6,5.88,110
32916,YanYan Machiko Specials,"Comedy, Music, Slice of Life",Special,Unknown,3.75,36
10705,Yasai no Yousei: N.Y.Salad,Kids,TV,26,6.36,163
10706,Yasai no Yousei: N.Y.Salad 2nd Series,Kids,TV,26,6.38,109
18817,Yasai no Yousei: Quiz Gekijou,"Comedy, Kids",Movie,1,6.00,87
33933,Yasamura Yasashi no Yasashii Sekai,Comedy,TV,17,4.44,369
30969,Yasashii Ookami,Kids,OVA,1,4.00,36
32644,Yaseruyagi,,ONA,1,3.42,30
33908,Yasoukyoku,Music,Music,1,5.14,82
25749,Yatterman Specials,"Adventure, Comedy, Parody",Special,2,6.48,208
29739,Yatterman x Toshiba,Comedy,Special,1,4.32,144
5468,Yattokame Tanteidan,"Kids, Mystery, Slice of Life",TV,14,6.50,141
21277,Yawaraka Atom,"Comedy, Parody",ONA,7,4.50,69
21275,Yawaraka Sensha,Comedy,ONA,53,4.00,85
7646,Yawarakame♥,"Comedy, Kids",ONA,26,5.08,276
29970,Yell,Music,Music,1,5.46,55
28201,Yeonghongibyeong Lazenca,"Action, Adventure, Mecha, Sci-Fi",TV,13,5.45,93
25589,Yeongsimi,"Comedy, Kids, School, Slice of Life",TV,13,6.50,53
33764,Ying Xiong Bie Nao,"Action, Fantasy",ONA,13,7.25,61
20227,Yocchan no Biidama,"Drama, Historical",Special,1,7.50,61
33777,Yodomi no Sakagi,Drama,Special,1,5.82,69
25815,Yokohama Bakkure-tai,"Action, Comedy, Romance, Shounen",OVA,4,7.50,83
10113,Yokohama Meibutsu: Otoko Katayama-gumi!,"Action, School, Shounen",OVA,2,6.53,150
27467,Yoligongju Loopy,"Kids, Magic",TV,6,5.47,62
33762,Yong Zhe Da Mao Xian,"Adventure, Fantasy",ONA,26,8.00,78
33763,Yong Zhe Da Mao Xian 2nd Season,"Adventure, Fantasy",ONA,26,7.00,47
32920,Yongshi,"Historical, Martial Arts",Movie,1,6.67,46
31317,Yonimo Kimyou na Man☆Gatarou,Comedy,OVA,8,5.33,45
26113,Yooidon!,"Drama, Kids",OVA,1,7.50,42
12781,Yoshimoto Muchikko Monogatari,Comedy,TV,47,5.62,88
31170,Youkai Ninpouchou Jiraiya! Special,"Action, Comedy",Special,1,4.78,60
23351,Youkaiden Nekome Kozou,"Adventure, Horror, Psychological, Seinen, Supernatural",TV,25,8.00,153
7625,Yousei Dick,"Fantasy, Kids",TV,26,5.78,184
21129,Youtai Nuhai Zai Shanghai,"Historical, Kids, Shoujo",Movie,1,7.00,94
