image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
014967.jpg,69,112,108,111,91,136,70,152,106,152
014968.jpg,69,112,109,111,90,134,67,151,108,152
014969.jpg,71,111,106,110,93,137,73,154,103,153
014970.jpg,66,113,111,112,91,138,68,149,109,149
014971.jpg,73,109,104,110,103,130,75,153,103,158
014972.jpg,68,112,109,112,83,136,68,150,109,151
014973.jpg,69,111,108,112,95,139,70,153,108,151
014974.jpg,69,112,109,111,90,139,70,152,106,151
014975.jpg,70,105,103,115,100,130,77,153,108,156
014976.jpg,72,112,107,109,79,125,72,154,102,153
014977.jpg,71,110,105,110,98,134,73,155,104,154
014978.jpg,74,107,101,111,108,130,78,157,102,158
014979.jpg,68,112,109,112,86,136,66,151,111,152
014980.jpg,73,109,104,110,103,132,77,155,101,156
014981.jpg,70,111,107,111,83,134,71,153,106,153
014982.jpg,68,111,108,112,85,134,70,151,108,151
014983.jpg,68,112,109,112,86,144,71,151,106,151
014984.jpg,70,110,107,112,80,134,74,153,104,152
014985.jpg,69,112,108,111,93,141,73,153,102,151
014986.jpg,70,111,107,111,92,132,74,154,103,153
014987.jpg,69,111,108,111,83,137,69,151,108,153
014988.jpg,70,110,106,111,76,135,74,153,104,153
014989.jpg,72,111,106,109,80,132,73,156,103,153
014990.jpg,72,112,106,109,100,141,74,156,100,152
014991.jpg,67,112,110,112,89,134,68,150,109,149
014992.jpg,69,111,108,111,85,140,69,152,108,152
014993.jpg,71,110,106,110,94,134,72,155,105,153
014994.jpg,68,111,108,112,90,124,74,151,104,152
014995.jpg,70,110,106,112,93,131,73,152,105,153
014996.jpg,70,111,108,111,87,128,74,151,102,153
014997.jpg,70,111,107,110,91,140,74,153,102,153
014998.jpg,68,112,109,112,94,142,67,152,110,150
014999.jpg,71,115,110,107,98,143,72,155,98,149
015000.jpg,68,110,108,113,81,138,68,150,111,153
015001.jpg,69,111,108,111,89,136,66,151,111,153
015002.jpg,68,111,109,112,87,128,69,151,108,151
015003.jpg,68,111,109,112,91,135,72,152,105,151
015004.jpg,70,112,108,110,85,122,72,154,103,150
015005.jpg,67,113,110,112,86,143,65,151,111,149
015006.jpg,72,112,106,109,94,139,73,155,101,153
015007.jpg,70,109,106,113,97,122,77,153,104,153
015008.jpg,69,110,107,113,78,140,75,152,104,153
015009.jpg,68,111,108,112,88,140,67,150,111,152
015010.jpg,70,114,109,108,75,127,73,152,99,151
015011.jpg,67,112,110,112,85,142,67,150,110,151
015012.jpg,72,109,105,110,98,129,73,154,105,155
015013.jpg,70,111,107,110,83,134,73,152,103,153
015014.jpg,69,112,109,111,89,137,69,152,107,151
015015.jpg,68,111,109,112,83,143,69,150,108,152
015016.jpg,67,113,111,112,88,141,64,150,112,150
015017.jpg,68,112,109,111,91,139,65,151,111,151
015018.jpg,70,111,107,111,90,137,73,154,104,152
015019.jpg,71,108,104,112,101,130,77,154,104,154
015020.jpg,67,112,110,112,91,138,65,151,112,149
015021.jpg,70,110,107,111,82,135,78,151,100,155
015022.jpg,66,111,110,114,81,140,70,150,110,149
015023.jpg,70,112,108,110,83,131,71,153,104,151
015024.jpg,73,111,106,108,107,137,68,156,106,153
015025.jpg,68,112,109,112,88,138,70,151,107,151
015026.jpg,72,110,105,110,103,134,78,156,99,153
015027.jpg,68,112,109,111,87,136,72,150,104,151
015028.jpg,68,112,109,111,87,137,68,151,109,151
015029.jpg,70,111,107,111,90,136,70,152,107,153
015030.jpg,67,112,109,113,86,138,68,151,110,150
015031.jpg,70,110,107,111,94,135,71,153,107,152
015032.jpg,68,112,110,112,97,131,69,151,107,150
015033.jpg,69,112,108,111,88,134,73,152,103,151
015034.jpg,71,111,106,110,104,132,74,155,102,153
015035.jpg,69,111,108,111,87,136,72,153,105,150
015036.jpg,69,110,107,112,88,137,75,153,104,153
015037.jpg,70,109,106,112,73,131,70,151,110,156
015038.jpg,70,110,106,112,73,139,71,152,107,154
015039.jpg,68,112,109,112,84,125,71,150,106,152
015040.jpg,68,112,109,111,85,133,66,150,110,152
015041.jpg,70,112,107,110,87,130,70,153,106,152
015042.jpg,70,113,108,110,101,139,71,153,103,152
015043.jpg,70,108,105,112,94,133,72,154,108,153
015044.jpg,69,110,107,112,98,130,72,152,106,152
015045.jpg,70,111,107,111,90,135,71,153,105,153
015046.jpg,71,110,106,111,88,134,73,154,104,153
015047.jpg,71,111,107,110,85,134,73,152,103,154
015048.jpg,67,112,110,112,88,136,63,150,114,150
015049.jpg,68,111,108,112,90,135,72,152,106,152
015050.jpg,69,111,107,112,90,133,71,152,106,152
015051.jpg,69,112,108,111,81,128,75,150,101,153
015052.jpg,70,110,106,111,100,134,76,153,103,153
015053.jpg,71,111,106,110,90,137,73,154,104,153
015054.jpg,75,112,104,106,71,132,71,159,101,153
015055.jpg,71,110,106,110,71,133,72,156,104,152
015056.jpg,69,111,108,111,91,131,68,152,109,152
015057.jpg,72,112,106,109,94,135,74,155,100,153
015058.jpg,71,111,106,110,79,138,75,154,101,153
015059.jpg,70,111,107,110,89,133,74,152,102,154
015060.jpg,73,111,106,109,104,133,73,154,101,155
015061.jpg,72,111,106,109,72,136,73,155,103,154
015062.jpg,69,109,106,113,79,138,68,151,112,154
015063.jpg,69,112,109,111,93,130,69,152,107,152
015064.jpg,69,112,108,111,90,131,72,152,104,152
015065.jpg,68,112,109,111,81,134,72,151,104,150
015066.jpg,68,111,108,112,101,128,74,152,104,151
015067.jpg,68,112,109,112,87,138,71,151,106,151
015068.jpg,68,111,108,112,89,136,71,151,106,152
015069.jpg,70,112,108,111,89,135,74,152,102,153
015070.jpg,67,110,108,113,94,121,73,150,107,152
015071.jpg,68,111,108,112,84,133,70,151,108,152
015072.jpg,69,112,108,111,82,132,70,151,106,153
015073.jpg,68,112,109,112,91,134,67,151,110,151
015074.jpg,68,111,108,112,90,135,67,151,110,152
015075.jpg,70,111,107,111,92,133,73,153,104,153
015076.jpg,69,112,108,112,89,138,72,152,105,151
015077.jpg,68,114,110,110,92,149,67,152,107,149
015078.jpg,71,112,107,109,100,135,68,155,105,151
015079.jpg,70,110,107,111,88,138,74,153,103,153
015080.jpg,68,112,109,112,91,137,71,152,106,150
015081.jpg,69,111,107,112,85,135,73,152,105,152
015082.jpg,69,112,108,112,89,125,74,151,103,152
015083.jpg,69,111,108,112,82,134,69,151,109,153
015084.jpg,71,107,104,112,109,123,79,154,103,156
015085.jpg,71,111,107,110,77,133,73,153,102,153
015086.jpg,71,111,106,110,91,139,76,152,100,155
015087.jpg,69,111,108,112,86,137,71,151,106,152
015088.jpg,71,109,105,111,96,137,78,154,101,154
015089.jpg,69,111,108,111,85,137,72,151,105,152
015090.jpg,68,111,108,112,90,134,72,152,105,151
015091.jpg,70,110,107,112,84,130,71,151,107,155
015092.jpg,68,112,110,112,90,137,67,151,109,150
015093.jpg,71,111,106,110,92,138,74,153,103,154
015094.jpg,68,111,108,112,88,130,70,153,108,151
015095.jpg,69,111,107,111,85,133,76,152,101,152
015096.jpg,72,109,105,111,99,134,74,155,104,154
015097.jpg,70,111,107,111,93,136,72,152,105,154
015098.jpg,67,111,109,113,91,131,71,150,107,151
015099.jpg,69,112,108,111,89,139,70,152,107,152
015100.jpg,69,111,108,112,76,134,70,151,107,153
015101.jpg,69,113,109,110,99,137,64,153,111,150
015102.jpg,68,112,109,111,88,130,73,151,104,151
015103.jpg,72,109,105,111,75,136,77,154,101,155
015104.jpg,68,111,109,112,90,135,70,151,108,151
015105.jpg,70,111,108,111,89,135,72,152,105,153
015106.jpg,68,112,110,112,94,138,68,151,109,150
015107.jpg,70,112,107,110,87,134,74,153,101,153
015108.jpg,69,111,108,112,87,143,70,152,108,152
015109.jpg,67,112,110,112,87,144,70,150,107,151
015110.jpg,68,112,109,112,82,130,71,152,106,151
015111.jpg,70,112,108,111,94,141,74,153,102,151
015112.jpg,71,110,106,111,92,133,76,153,101,153
015113.jpg,68,112,109,112,91,140,69,151,107,151
015114.jpg,67,113,110,112,91,137,65,150,112,150
015115.jpg,72,109,105,111,69,131,73,157,105,153
015116.jpg,67,112,110,112,84,139,67,150,110,151
015117.jpg,69,111,107,111,87,140,70,151,107,154
015118.jpg,68,112,109,112,87,136,72,151,105,151
015119.jpg,68,112,109,111,84,133,69,151,107,151
015120.jpg,68,111,108,112,84,137,72,151,105,151
015121.jpg,70,111,107,111,69,128,72,152,105,153
015122.jpg,71,110,106,111,91,134,74,153,104,153
015123.jpg,68,112,109,112,85,134,68,150,109,152
015124.jpg,68,112,109,112,86,135,68,152,109,151
015125.jpg,69,112,109,111,82,134,69,150,107,153
015126.jpg,67,111,109,113,87,134,66,151,112,150
015127.jpg,66,114,112,112,89,136,68,148,107,148
015128.jpg,69,111,108,111,88,134,75,152,101,152
015129.jpg,70,111,106,111,88,130,73,154,104,152
015130.jpg,68,112,109,112,85,138,67,150,110,152
015131.jpg,68,111,108,112,89,140,73,153,105,150
015132.jpg,70,112,107,110,88,136,70,153,105,152
015133.jpg,71,110,106,110,95,132,76,154,101,153
015134.jpg,70,112,107,110,82,128,72,153,104,152
015135.jpg,67,111,109,113,83,140,64,148,115,153
015136.jpg,70,110,107,112,81,135,68,150,111,155
015137.jpg,70,110,106,111,81,136,74,152,104,155
015138.jpg,68,112,109,112,88,145,70,150,107,152
015139.jpg,69,111,108,111,85,129,70,154,107,151
015140.jpg,70,111,107,111,86,135,70,153,107,152
015141.jpg,69,111,108,111,87,140,71,152,106,152
015142.jpg,69,111,108,111,89,138,66,151,111,152
015143.jpg,69,111,107,112,89,136,73,153,105,152
015144.jpg,68,112,109,112,91,137,69,150,108,152
015145.jpg,72,108,104,111,104,131,79,156,101,154
015146.jpg,68,112,109,112,92,132,71,151,106,151
015147.jpg,71,111,107,110,85,133,75,153,101,154
015148.jpg,68,112,109,112,93,134,68,149,109,152
015149.jpg,68,111,108,112,90,136,71,151,107,152
015150.jpg,69,112,109,111,91,137,72,152,104,151
015151.jpg,68,111,108,113,88,138,73,152,105,150
015152.jpg,73,108,103,111,107,135,79,156,101,156
015153.jpg,78,109,101,107,110,133,78,161,97,157
015154.jpg,70,111,107,111,92,140,72,153,105,153
015155.jpg,69,112,108,112,89,131,71,151,105,151
015156.jpg,66,112,110,113,84,141,65,149,113,150
015157.jpg,69,111,108,111,85,129,70,152,107,152
015158.jpg,70,113,108,110,94,142,66,153,108,151
015159.jpg,68,111,108,112,83,142,69,152,108,151
015160.jpg,67,111,109,113,85,134,75,151,103,151
015161.jpg,70,111,107,111,85,133,75,152,102,153
015162.jpg,71,109,105,111,83,133,75,154,104,155
015163.jpg,69,112,109,110,88,127,73,152,102,151
015164.jpg,70,109,106,112,81,135,76,152,103,155
015165.jpg,71,110,106,111,100,133,76,153,101,154
015166.jpg,68,112,109,111,90,139,65,151,111,151
015167.jpg,71,111,106,110,74,130,70,153,106,154
015168.jpg,70,112,108,111,98,136,71,152,105,153
015169.jpg,70,111,107,110,90,139,73,153,103,153
015170.jpg,70,110,106,111,80,136,74,152,104,154
015171.jpg,70,110,107,111,89,134,74,152,103,153
015172.jpg,70,113,108,109,99,142,68,154,106,151
015173.jpg,69,112,108,111,90,134,70,153,106,150
015174.jpg,69,111,108,112,88,137,71,152,107,151
015175.jpg,71,110,106,111,93,134,74,155,103,153
015176.jpg,68,111,108,112,96,134,69,151,109,151
015177.jpg,67,112,109,113,79,141,64,149,114,152
015178.jpg,68,110,108,112,85,134,74,150,104,154
015179.jpg,71,111,106,110,94,133,74,153,102,154
015180.jpg,70,111,107,111,97,136,74,152,104,153
015181.jpg,69,112,109,111,90,137,67,151,110,152
015182.jpg,72,110,105,110,100,136,74,154,104,154
015183.jpg,68,111,108,113,87,137,65,151,113,152
015184.jpg,69,113,109,111,94,133,73,151,102,151
015185.jpg,71,113,107,109,99,133,69,155,104,151
015186.jpg,70,112,107,110,94,136,72,153,104,152
015187.jpg,71,112,108,109,104,137,65,155,109,151
015188.jpg,70,109,105,112,80,141,76,153,104,154
015189.jpg,69,110,107,112,76,134,71,151,108,154
015190.jpg,77,107,100,108,66,136,76,158,101,160
015191.jpg,67,113,110,112,88,134,66,149,110,151
015192.jpg,68,112,109,112,90,136,67,151,110,150
015193.jpg,69,112,108,111,95,131,69,153,107,151
015194.jpg,72,111,106,109,79,130,74,154,101,154
015195.jpg,69,112,109,111,102,134,68,152,108,151
015196.jpg,69,111,107,112,89,126,73,151,105,153
015197.jpg,70,111,107,111,89,138,75,153,102,152
015198.jpg,70,111,106,111,97,131,72,154,105,153
015199.jpg,70,111,107,111,95,137,69,153,108,152
015200.jpg,67,111,109,113,78,133,72,149,106,153
015201.jpg,70,111,107,111,89,138,72,153,105,153
015202.jpg,69,112,109,111,91,140,64,151,111,151
015203.jpg,69,111,108,111,87,130,74,152,103,151
015204.jpg,72,110,105,110,72,135,71,155,106,154
015205.jpg,69,111,108,112,86,141,74,152,104,152
015206.jpg,69,111,108,112,86,141,69,152,108,151
015207.jpg,68,111,109,112,89,138,68,150,109,152
015208.jpg,70,111,107,111,91,131,68,153,108,152
015209.jpg,69,112,109,110,83,136,71,152,104,151
015210.jpg,73,112,106,108,83,132,69,156,105,154
015211.jpg,72,111,106,109,78,133,74,153,101,154
015212.jpg,69,111,108,111,86,137,71,152,106,153
015213.jpg,69,111,108,112,82,134,68,154,109,151
015214.jpg,69,111,108,111,95,136,69,152,107,152
015215.jpg,68,111,109,112,90,138,69,152,108,151
015216.jpg,71,111,107,110,96,138,73,154,103,153
015217.jpg,69,111,108,112,91,134,73,153,105,151
015218.jpg,67,111,109,112,88,136,68,151,110,151
015219.jpg,69,111,107,112,85,133,72,152,105,153
015220.jpg,69,111,108,112,93,132,74,152,104,152
015221.jpg,68,111,108,112,90,133,71,151,107,152
015222.jpg,71,109,105,111,78,135,75,154,104,155
015223.jpg,70,111,107,111,91,132,73,153,105,152
015224.jpg,69,112,108,111,87,137,74,152,102,152
015225.jpg,70,111,107,111,77,133,68,152,109,154
015226.jpg,70,111,107,110,94,136,72,153,104,153
015227.jpg,69,112,109,111,91,139,70,152,105,150
015228.jpg,68,112,109,112,86,143,70,151,107,151
015229.jpg,69,112,108,111,85,127,72,153,103,150
015230.jpg,70,112,108,110,96,138,71,152,104,153
015231.jpg,68,112,109,112,85,138,71,152,106,151
015232.jpg,71,111,107,110,89,133,72,153,104,153
015233.jpg,69,111,107,112,90,135,73,152,105,153
015234.jpg,68,111,108,112,88,134,71,151,107,152
015235.jpg,69,111,107,112,75,136,72,152,105,152
015236.jpg,69,111,108,111,91,140,74,152,103,152
015237.jpg,69,112,108,111,89,136,71,151,105,152
015238.jpg,69,111,108,112,89,130,71,150,107,153
015239.jpg,68,112,109,112,86,134,65,150,112,152
015240.jpg,72,111,106,110,74,137,75,153,101,155
015241.jpg,69,113,109,110,99,141,72,153,103,150
015242.jpg,69,113,110,110,96,139,64,152,111,150
015243.jpg,68,111,108,112,89,136,72,151,105,152
015244.jpg,70,110,107,111,87,134,72,153,105,153
015245.jpg,74,112,106,107,106,138,70,157,103,153
015246.jpg,69,111,107,111,86,137,73,153,105,152
015247.jpg,69,111,108,112,92,135,69,153,109,151
015248.jpg,68,112,109,112,95,139,67,151,110,150
015249.jpg,69,110,107,113,94,120,74,153,105,152
015250.jpg,69,112,108,111,88,137,71,151,105,152
015251.jpg,70,111,108,111,100,137,69,151,107,154
015252.jpg,68,112,110,112,90,130,74,150,102,151
015253.jpg,69,112,109,111,91,137,68,151,108,152
015254.jpg,69,112,109,111,92,135,72,151,104,152
015255.jpg,69,112,109,111,92,137,67,152,108,151
015256.jpg,70,111,108,111,93,132,65,152,111,153
015257.jpg,70,112,108,111,83,137,74,151,103,153
015258.jpg,67,112,110,112,88,137,67,150,110,150
015259.jpg,69,112,108,111,94,135,70,153,106,151
015260.jpg,69,112,109,111,86,129,66,152,110,152
015261.jpg,68,114,110,111,89,133,70,150,104,150
015262.jpg,70,111,107,111,102,135,75,155,102,151
015263.jpg,68,110,108,113,82,140,71,151,109,152
015264.jpg,68,114,110,110,96,137,67,150,107,151
015265.jpg,69,111,108,112,85,135,74,152,103,152
015266.jpg,70,111,107,111,93,138,71,153,106,152
015267.jpg,68,112,109,112,87,123,73,151,104,151
015268.jpg,70,114,109,109,103,133,64,156,108,148
015269.jpg,68,108,106,114,71,142,72,149,111,156
015270.jpg,70,111,107,111,85,136,73,153,104,152
015271.jpg,72,109,105,110,97,133,76,154,101,155
015272.jpg,67,111,109,113,82,135,66,150,113,151
015273.jpg,67,111,109,113,75,139,67,149,112,153
015274.jpg,69,112,109,111,88,137,71,150,106,152
015275.jpg,70,111,107,111,83,131,74,153,102,152
015276.jpg,68,109,107,114,77,140,70,150,111,153
015277.jpg,71,111,106,110,86,134,73,153,104,154
015278.jpg,70,111,107,111,88,136,70,151,107,154
015279.jpg,68,112,109,112,92,140,70,150,108,152
015280.jpg,68,112,110,112,88,135,66,150,110,151
015281.jpg,75,109,103,109,100,133,75,160,102,154
015282.jpg,72,112,106,109,77,130,72,154,102,154
015283.jpg,69,111,108,111,87,135,74,152,103,152
015284.jpg,67,113,110,112,87,134,65,150,111,150
015285.jpg,71,110,106,111,90,133,77,155,101,152
015286.jpg,79,108,99,106,110,127,81,161,94,160
015287.jpg,69,111,107,112,88,135,74,153,103,152
015288.jpg,69,111,108,111,76,139,69,152,108,153
015289.jpg,70,111,107,111,91,137,77,154,100,151
015290.jpg,68,112,109,111,89,143,71,150,105,151
015291.jpg,72,110,105,110,85,137,73,155,104,154
015292.jpg,67,112,109,112,88,136,69,150,109,151
015293.jpg,69,112,108,111,89,135,72,152,104,151
015294.jpg,67,112,109,112,91,139,70,149,107,151
015295.jpg,68,112,109,112,89,138,71,151,106,150
015296.jpg,68,113,110,111,90,138,66,151,109,150
015297.jpg,68,112,109,111,84,125,72,152,105,150
015298.jpg,72,110,105,110,88,125,77,155,101,154
015299.jpg,68,111,109,112,83,135,70,150,108,152
015300.jpg,70,111,107,111,90,138,73,152,103,154
015301.jpg,69,112,108,111,89,135,72,152,104,152
015302.jpg,70,110,107,111,89,135,71,152,107,154
015303.jpg,68,111,108,112,87,140,67,151,110,152
015304.jpg,69,112,109,111,99,127,72,152,103,151
015305.jpg,70,112,108,111,91,137,72,152,104,153
015306.jpg,70,112,107,110,88,131,73,152,103,153
015307.jpg,69,112,108,111,84,134,71,152,105,152
015308.jpg,69,112,109,111,88,136,71,152,105,151
015309.jpg,68,112,109,112,88,137,73,151,104,151
015310.jpg,70,111,107,111,97,135,72,151,105,154
015311.jpg,71,110,106,110,80,134,75,154,101,154
015312.jpg,70,111,107,111,86,135,70,152,106,153
015313.jpg,68,112,109,111,91,140,64,152,112,151
015314.jpg,68,111,108,112,88,135,71,152,107,151
015315.jpg,70,110,106,111,89,137,73,153,104,153
015316.jpg,68,112,109,112,87,125,73,151,104,151
015317.jpg,70,112,108,110,82,133,67,152,108,152
015318.jpg,69,112,108,112,85,138,71,151,106,152
015319.jpg,70,110,106,111,91,127,76,153,102,154
015320.jpg,68,112,109,112,94,136,67,151,110,151
015321.jpg,71,113,108,109,102,135,73,154,101,151
015322.jpg,68,111,108,112,92,134,71,151,106,152
015323.jpg,70,111,107,111,97,137,72,153,105,152
015324.jpg,70,112,107,110,83,129,73,153,102,152
015325.jpg,70,111,107,111,92,127,70,153,106,153
015326.jpg,70,111,107,110,88,137,70,153,106,153
015327.jpg,68,110,108,113,81,142,72,150,107,152
015328.jpg,69,112,108,111,87,138,73,152,103,152
015329.jpg,68,112,109,112,91,132,71,150,106,151
015330.jpg,71,110,106,111,90,140,73,154,105,153
015331.jpg,68,111,108,112,80,139,68,151,109,152
015332.jpg,70,112,108,111,84,133,73,153,103,152
015333.jpg,70,113,109,110,93,143,68,152,106,151
015334.jpg,70,111,107,111,88,132,72,152,105,153
015335.jpg,69,111,108,111,84,138,68,152,108,152
015336.jpg,70,111,107,110,83,132,73,153,103,153
015337.jpg,69,109,106,112,82,138,75,151,104,154
015338.jpg,69,112,109,111,89,133,71,151,105,151
015339.jpg,70,112,108,111,99,139,66,154,111,151
015340.jpg,69,112,108,111,88,138,71,151,105,153
015341.jpg,69,111,108,112,84,140,73,152,105,152
015342.jpg,70,111,107,111,88,139,74,154,103,151
015343.jpg,69,111,108,111,84,129,76,153,101,151
015344.jpg,68,112,109,112,85,120,71,152,105,150
015345.jpg,69,111,108,112,90,136,73,151,104,152
015346.jpg,69,112,109,111,87,137,73,151,103,152
015347.jpg,69,110,107,112,77,142,72,152,106,152
015348.jpg,72,110,105,111,101,135,76,154,102,155
015349.jpg,70,112,108,110,94,141,65,153,110,151
015350.jpg,70,109,105,113,105,129,79,153,102,153
015351.jpg,70,111,107,111,91,133,72,152,105,154
015352.jpg,71,111,106,110,78,138,74,154,102,153
015353.jpg,72,114,108,107,101,140,67,157,104,151
015354.jpg,71,111,106,111,95,133,75,154,102,153
015355.jpg,67,113,111,112,88,138,64,150,112,149
015356.jpg,71,111,107,110,80,138,71,153,105,154
015357.jpg,68,111,109,112,93,135,66,151,111,151
015358.jpg,71,111,106,110,75,135,74,153,103,154
015359.jpg,69,112,109,111,82,134,71,150,105,153
015360.jpg,70,112,108,111,100,141,69,153,107,151
015361.jpg,71,109,105,111,101,124,76,153,103,155
015362.jpg,68,112,109,111,83,136,74,150,102,153
015363.jpg,68,112,109,112,90,138,69,151,107,151
015364.jpg,68,112,109,112,86,137,70,150,107,152
015365.jpg,69,111,108,112,92,131,72,151,106,153
015366.jpg,69,111,108,112,90,128,70,152,107,151
015367.jpg,72,111,105,109,79,134,74,154,102,155
015368.jpg,70,110,106,111,85,134,74,152,104,154
015369.jpg,72,109,104,111,103,127,78,154,101,155
015370.jpg,68,112,109,111,88,124,70,152,106,150
015371.jpg,70,113,109,110,80,123,67,152,107,152
015372.jpg,68,112,109,111,88,140,65,150,112,152
015373.jpg,67,112,110,112,95,142,67,152,109,148
015374.jpg,71,110,105,111,79,134,74,154,104,154
015375.jpg,69,111,108,111,87,123,69,153,108,152
015376.jpg,70,111,107,111,89,135,72,153,105,153
015377.jpg,69,111,108,111,81,128,74,151,103,153
015378.jpg,70,111,107,111,87,131,73,152,104,153
015379.jpg,70,111,107,111,87,134,71,152,106,153
015380.jpg,67,112,109,112,81,141,67,150,110,151
015381.jpg,68,111,109,112,84,141,70,152,107,151
015382.jpg,71,111,107,110,79,132,75,152,100,155
015383.jpg,69,111,108,111,93,138,73,151,104,152
015384.jpg,72,110,105,110,79,137,75,154,102,155
015385.jpg,69,111,108,111,87,139,75,151,102,152
015386.jpg,70,111,107,111,82,137,71,153,106,152
015387.jpg,70,110,106,111,100,134,75,152,102,154
015388.jpg,69,112,109,111,87,130,69,151,107,151
015389.jpg,71,110,105,110,89,131,75,154,102,154
015390.jpg,68,110,108,113,90,126,74,150,105,153
015391.jpg,67,113,111,112,84,130,65,149,111,150
015392.jpg,71,109,105,112,78,141,75,152,104,155
015393.jpg,69,111,108,112,95,136,71,152,107,152
015394.jpg,70,111,107,111,93,138,69,153,108,152
015395.jpg,69,112,109,111,90,135,69,151,106,152
015396.jpg,72,110,105,110,95,134,74,155,102,154
015397.jpg,72,113,107,109,85,125,71,155,103,152
015398.jpg,68,111,109,112,91,139,70,152,108,151
015399.jpg,70,111,107,111,89,136,70,153,106,152
015400.jpg,72,112,106,109,75,132,76,154,99,154
015401.jpg,70,111,107,111,88,135,74,152,103,153
015402.jpg,69,111,108,112,95,129,71,151,107,152
015403.jpg,69,110,107,112,81,139,72,152,106,153
015404.jpg,70,111,107,111,95,136,73,153,104,152
015405.jpg,70,111,107,111,90,142,71,151,105,153
015406.jpg,69,112,108,111,90,134,72,152,105,152
015407.jpg,70,112,108,110,90,146,72,153,104,151
015408.jpg,70,110,106,111,89,135,74,154,104,153
015409.jpg,69,112,108,111,81,131,66,152,109,151
015410.jpg,68,111,108,112,88,132,73,152,105,151
015411.jpg,68,110,107,113,74,141,69,150,112,154
015412.jpg,70,111,108,111,82,134,73,152,103,153
015413.jpg,67,112,109,112,86,132,73,150,105,151
015414.jpg,71,115,109,107,74,125,70,154,99,151
015415.jpg,70,111,108,111,86,131,74,151,103,153
015416.jpg,69,112,108,111,84,134,72,152,105,152
015417.jpg,69,111,107,111,79,137,75,151,102,153
015418.jpg,70,109,105,112,78,141,76,149,104,158
015419.jpg,69,112,109,111,86,136,71,151,105,152
015420.jpg,70,110,107,111,90,136,75,153,103,153
015421.jpg,73,111,105,108,77,129,75,155,100,155
015422.jpg,69,111,108,112,85,139,73,151,105,152
015423.jpg,70,111,107,111,94,134,73,154,104,152
015424.jpg,70,112,108,111,92,139,71,152,105,153
015425.jpg,69,111,108,111,95,134,72,151,105,153
015426.jpg,68,111,108,112,88,125,70,151,108,151
015427.jpg,70,111,107,111,87,135,73,153,104,153
015428.jpg,67,111,109,113,80,144,65,149,114,152
015429.jpg,70,111,107,111,85,135,72,152,104,153
015430.jpg,71,112,108,109,102,142,68,153,107,152
015431.jpg,69,112,108,111,91,145,72,150,105,153
015432.jpg,70,110,107,112,96,131,73,151,105,154
015433.jpg,73,109,104,110,78,130,74,154,103,157
015434.jpg,71,111,107,110,97,138,71,154,106,152
015435.jpg,74,113,105,106,107,141,73,158,98,153
015436.jpg,70,111,107,111,89,131,72,154,106,151
015437.jpg,68,111,109,112,88,138,72,152,105,151
015438.jpg,70,112,107,110,95,136,72,153,104,152
015439.jpg,70,110,107,111,97,137,71,155,107,151
015440.jpg,69,111,108,111,92,133,74,152,103,152
015441.jpg,71,110,105,111,88,135,76,154,102,154
015442.jpg,70,110,106,111,81,136,73,152,105,154
015443.jpg,69,111,108,111,88,133,75,153,102,151
015444.jpg,71,114,109,108,80,123,71,157,100,149
015445.jpg,70,111,107,111,85,138,72,152,105,153
015446.jpg,68,112,109,112,88,143,69,151,108,152
015447.jpg,68,112,109,112,85,137,69,153,108,149
015448.jpg,70,112,108,111,95,138,74,153,102,151
015449.jpg,66,113,111,112,93,141,64,150,112,149
015450.jpg,70,112,108,110,84,133,68,154,107,151
015451.jpg,67,111,109,112,79,146,67,150,110,151
015452.jpg,70,110,107,111,90,126,74,152,104,153
015453.jpg,68,111,109,112,79,130,66,152,112,150
015454.jpg,72,111,106,109,77,135,74,155,101,153
015455.jpg,69,111,108,112,88,135,73,151,105,153
015456.jpg,72,110,105,110,74,136,75,155,101,154
015457.jpg,74,109,103,109,68,140,72,156,105,156
015458.jpg,70,111,107,111,81,135,70,152,108,153
015459.jpg,69,112,108,111,96,137,69,152,107,152
015460.jpg,71,110,106,111,76,138,73,153,104,154
015461.jpg,69,111,108,111,85,141,69,152,109,152
015462.jpg,68,111,108,112,84,138,71,150,107,152
015463.jpg,70,112,108,110,94,140,67,152,108,153
015464.jpg,71,113,108,109,99,141,71,154,103,151
015465.jpg,69,111,108,112,89,137,73,152,105,152
015466.jpg,69,111,108,111,89,138,68,152,109,152
015467.jpg,69,112,108,111,98,141,67,153,110,150
015468.jpg,70,111,107,111,90,133,71,152,106,153
015469.jpg,68,109,107,113,84,139,73,150,107,154
015470.jpg,70,112,108,111,89,141,71,152,105,153
015471.jpg,68,111,108,112,86,141,70,150,108,153
015472.jpg,69,112,108,111,85,134,74,152,102,152
015473.jpg,71,109,104,111,103,128,74,155,105,154
015474.jpg,65,113,111,113,88,137,65,149,113,148
015475.jpg,68,113,109,111,98,142,66,153,109,149
015476.jpg,69,112,108,111,105,136,70,152,105,152
015477.jpg,72,109,104,111,79,135,72,153,107,157
015478.jpg,68,113,110,111,95,139,66,151,109,150
015479.jpg,70,111,107,111,93,133,72,153,105,153
015480.jpg,72,111,106,109,81,133,74,155,101,153
015481.jpg,70,113,108,109,99,138,70,154,104,151
